System Properties:																																												
Operating System:	 Microsoft Windows NT 6.0.6001 Service Pack 1																																											
System User Name:	 Tobii																																											
Machine Name:	 MOUNTDOOM																																											
																																												
Data properties:																																												
																																												
Recording name:	 Rec 25																																											
Recording date:	 7/9/2009																																											
Recording time:	 5:54:17 PM																																											
Recording resolution:	 1280 x 800																																											
																																												
Export date:	 7/13/2009																																											
Export time:	 12:49:19 PM																																											
																																												
Participant:	 P1																																											
Filter settings:																																												
																																												
Eye: Average																																												
Validity: Normal																																												
Fixation filter: Tobii fixation filter																																												
Fixation radius: 35																																												
																																												
Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	AudioSampleNumber		
0																					MovieStart	128	0	0	colorbars_Final.avi																	
11445	17:54:28.445	00:00:11.445	686	626.8979	395.130100	0.647398	0.405004	705.567400	3.533083	0	621.1434	400.331500	0.488131	0.402316	709.220700	3.718395	0	32	624.000000	398						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		624.000000	398	11445231	2498890116	773442
11462	17:54:28.462	00:00:11.461	687	622.9355	400.687300	0.647366	0.404978	705.664200	3.504881	0	612.0555	395.830100	0.488060	0.402281	709.230900	3.717321	0	32	617.000000	398						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		617.000000	398	11461856	2498906741	774240
11479	17:54:28.479	00:00:11.478	688	620.2158	405.851100	0.647273	0.404846	705.975600	3.481527	0	613.0154	390.666000	0.487990	0.402294	709.253800	3.704281	0	32	617.000000	398						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		617.000000	398	11478606	2498923491	775043
11495	17:54:28.495	00:00:11.495	689	612.9932	396.599700	0.647064	0.404855	705.783300	3.500238	0	618.3033	383.991000	0.487879	0.402359	709.267800	3.695865	0	32	616.000000	390						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		616.000000	390	11495230	2498940115	775841
11512	17:54:28.512	00:00:11.511	690	617.8025	391.623900	0.646923	0.404760	705.883100	3.494672	0	629.0253	411.946000	0.487720	0.402351	709.662200	3.757226	0	32	623.000000	402						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		623.000000	402	11511855	2498956740	776639
11528	17:54:28.528	00:00:11.528	691	612.876	390.998100	0.646725	0.404535	706.045800	3.515113	0	613.6987	391.493000	0.487495	0.402242	709.449600	3.708998	0	32	613.000000	391						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		613.000000	391	11528480	2498973365	777437
11545	17:54:28.545	00:00:11.545	692	616.3945	390.662200	0.646587	0.404442	706.026600	3.523947	0	623.2488	388.594900	0.487382	0.402208	709.471500	3.728111	0	32	620.000000	390						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		620.000000	390	11545232	2498990117	778241
11562	17:54:28.562	00:00:11.561	693	590.5128	391.643400	0.646605	0.404376	705.876900	3.492898	0	596.2216	379.623900	0.487343	0.402224	709.737900	3.750182	0	32	593.000000	386						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		593.000000	386	11561854	2499006739	779039
11578	17:54:28.578	00:00:11.578	694	590.4731	371.394700	0.646521	0.404204	705.687600	3.491913	0	595.3498	374.285500	0.487301	0.402105	709.740500	3.743507	0	32	593.000000	373						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		593.000000	373	11578478	2499023363	779837
11595	17:54:28.595	00:00:11.595	695	601.5547	385.191400	0.646450	0.404095	705.705000	3.514846	0	601.6158	373.975600	0.487228	0.402054	709.763200	3.765831	0	32	602.000000	380						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		602.000000	380	11595109	2499039994	780636
11612	17:54:28.612	00:00:11.611	696	598.8433	389.503000	0.646428	0.404095	705.764900	3.544177	0	612.2955	380.536500	0.487198	0.402069	709.774200	3.766873	0	32	606.000000	385						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		606.000000	385	11611852	2499056737	781439
11628	17:54:28.628	00:00:11.628	697	598.7209	387.242300	0.646430	0.404096	705.718800	3.538825	0	607.177	369.826700	0.487187	0.402052	709.704400	3.745145	0	32	603.000000	379						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		603.000000	379	11628475	2499073360	782237
11645	17:54:28.645	00:00:11.645	698	596.1705	404.139400	0.646429	0.403897	705.886500	3.550845	0	599.7889	379.950600	0.487156	0.401911	709.547500	3.772406	0	32	598.000000	392						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		598.000000	392	11645101	2499089986	783035
11662	17:54:28.662	00:00:11.661	699	594.6274	389.578500	0.646468	0.403880	705.715600	3.527857	0	599.5812	379.727300	0.487178	0.401851	709.534000	3.764655	0	32	597.000000	385						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		597.000000	385	11661726	2499106611	783833
11678	17:54:28.678	00:00:11.678	700	585.7902	382.435700	0.646521	0.403982	705.643300	3.518193	0	601.0638	376.650500	0.487251	0.401933	709.674000	3.790802	0	32	593.000000	380						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		593.000000	380	11678471	2499123356	784637
11695	17:54:28.695	00:00:11.695	701	586.8055	376.387100	0.646625	0.403995	705.799100	3.524991	0	594.359	378.223500	0.487310	0.401896	709.666200	3.792121	0	32	591.000000	377						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		591.000000	377	11695093	2499139978	785435
11712	17:54:28.712	00:00:11.711	702	594.8576	381.214700	0.646768	0.403964	705.854300	3.515599	0	590.5896	391.865200	0.487375	0.401808	709.617700	3.816407	0	32	593.000000	387						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		593.000000	387	11711717	2499156602	786233
11728	17:54:28.728	00:00:11.728	703	598.1552	385.270900	0.646849	0.404095	705.793500	3.553488	0	595.6401	373.874500	0.487477	0.401809	709.320400	3.773327	0	32	597.000000	380						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		597.000000	380	11728342	2499173227	787031
11745	17:54:28.745	00:00:11.745	704	596.6049	389.771300	0.646933	0.404246	705.557900	3.520143	0	595.9183	379.511500	0.487570	0.401956	709.282300	3.810619	0	32	596.000000	385						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		596.000000	385	11745096	2499189981	787835
11762	17:54:28.762	00:00:11.761	705	590.6235	381.500000	0.646977	0.404291	705.480000	3.526657	0	600.5638	374.187300	0.487618	0.401978	709.285500	3.795513	0	32	596.000000	378						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		596.000000	378	11761713	2499206598	788632
11778	17:54:28.778	00:00:11.778	706	596.3099	376.129800	0.646990	0.404248	705.456700	3.523871	0	602.3121	386.819900	0.487634	0.401918	709.327600	3.809195	0	32	599.000000	381						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		599.000000	381	11778338	2499223223	789430
11795	17:54:28.795	00:00:11.794	707	588.5142	379.043600	0.647007	0.404324	705.477400	3.513020	0	602.59	390.476600	0.487650	0.402049	709.374500	3.831134	0	32	596.000000	385						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		596.000000	385	11794962	2499239847	790228
11812	17:54:28.812	00:00:11.811	708	593.7551	378.226000	0.647014	0.404427	705.509000	3.508253	0	595.3845	379.805500	0.487644	0.402151	709.272500	3.811806	0	32	595.000000	379						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		595.000000	379	11811709	2499256594	791032
11828	17:54:28.828	00:00:11.828	709	595.7	383.309800	0.647008	0.404387	705.444200	3.540060	0	600.8809	377.782300	0.487656	0.402135	709.364600	3.814133	0	32	598.000000	381						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		598.000000	381	11828331	2499273216	791830
11845	17:54:28.845	00:00:11.844	710	591.4019	377.582400	0.647013	0.404334	705.441500	3.523465	0	602.7751	388.870100	0.487655	0.402100	709.343300	3.847019	0	32	597.000000	383						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		597.000000	383	11844955	2499289840	792628
11862	17:54:28.862	00:00:11.861	711	586.8891	381.245700	0.647066	0.404469	705.612200	3.523896	0	600.9496	398.035300	0.487710	0.402198	709.587200	3.858015	0	32	594.000000	390						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		594.000000	390	11861576	2499306461	793426
11878	17:54:28.878	00:00:11.878	712	590.1885	378.633400	0.647103	0.404524	705.634200	3.480230	0	599.6406	394.424100	0.487753	0.402280	709.646400	3.876569	0	32	595.000000	387						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		595.000000	387	11878324	2499323209	794230
11895	17:54:28.895	00:00:11.894	713	580.9476	379.718300	0.647134	0.404409	705.607200	3.502187	0	597.6841	388.060700	0.487784	0.402182	709.684700	3.854529	0	32	589.000000	384						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		589.000000	384	11894949	2499339834	795028
11912	17:54:28.912	00:00:11.911	714	588.9816	392.100800	0.647200	0.404352	705.586400	3.533193	0	594.8192	381.946600	0.487832	0.402125	709.630400	3.855451	0	32	592.000000	387						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		592.000000	387	11911591	2499356476	795826
11928	17:54:28.928	00:00:11.928	715	600.1722	388.145000	0.647289	0.404378	705.772300	3.561117	0	586.6908	383.167300	0.487873	0.402118	709.620100	3.856942	0	32	593.000000	386						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		593.000000	386	11928211	2499373096	796624
11945	17:54:28.945	00:00:11.944	716	597.0067	386.037100	0.647335	0.404372	705.820100	3.544690	0	592.4323	384.251900	0.487951	0.402111	709.309700	3.855860	0	32	595.000000	385						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		595.000000	385	11944948	2499389833	797427
11962	17:54:28.962	00:00:11.961	717	600.8509	397.611100	0.647366	0.404317	705.501400	3.559981	0	595.6855	382.777900	0.487965	0.402059	709.252300	3.854571	0	32	598.000000	390						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		598.000000	390	11961575	2499406460	798226
11978	17:54:28.978	00:00:11.978	718	642.1653	397.261000	0.647038	0.404227	705.808400	3.578643	0	653.2549	394.939600	0.487713	0.401958	709.467500	3.863710	0	32	648.000000	396						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		648.000000	396	11978198	2499423083	799023
11995	17:54:28.995	00:00:11.994	719	630.4952	383.597400	0.647150	0.404094	705.994400	3.538591	0	644.8392	400.266900	0.487844	0.401909	709.533300	3.899470	0	32	638.000000	392						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		638.000000	392	11994947	2499439832	799827
12012	17:54:29.012	00:00:12.011	720	635.0807	381.272500	0.647303	0.404025	706.060500	3.556886	0	642.9589	385.903300	0.487968	0.401707	709.239500	3.905267	0	32	639.000000	384						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		639.000000	384	12011571	2499456456	800625
12028	17:54:29.028	00:00:12.028	721	630.4447	377.540000	0.647375	0.403958	706.005600	3.530713	0	638.5864	389.717500	0.488035	0.401525	709.226600	3.864848	0	32	635.000000	384						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		635.000000	384	12028198	2499473083	801423
12045	17:54:29.045	00:00:12.044	722	637.0071	381.028600	0.647407	0.403835	705.922200	3.540025	0	636.7472	392.354200	0.488065	0.401431	709.362400	3.875118	0	32	637.000000	387						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		637.000000	387	12044820	2499489705	802221
12062	17:54:29.062	00:00:12.061	723	634.0124	380.700900	0.647379	0.403792	705.927100	3.555772	0	641.8689	372.067100	0.488039	0.401390	709.229500	3.879453	0	32	638.000000	376						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		638.000000	376	12061574	2499506459	803025
12078	17:54:29.078	00:00:12.078	724	629.0845	382.390600	0.647295	0.403763	706.051500	3.567343	0	640.1779	386.593600	0.487957	0.401397	709.244900	3.891644	0	32	635.000000	384						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		635.000000	384	12078208	2499523093	803824
12095	17:54:29.095	00:00:12.094	725	633.6085	372.481200	0.647124	0.403803	705.876900	3.539037	0	653.17	390.436300	0.487861	0.401434	709.260600	3.896701	0	32	643.000000	381						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		643.000000	381	12094819	2499539704	804621
12111	17:54:29.111	00:00:12.111	726	636.3047	388.834100	0.646980	0.403902	705.689800	3.580863	0	647.9053	384.707300	0.487707	0.401512	709.569600	3.868141	0	32	642.000000	387						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		642.000000	387	12111448	2499556333	805419
12128	17:54:29.128	00:00:12.128	727	629.9677	377.721900	0.646858	0.403946	705.827500	3.521052	0	647.7526	378.006500	0.487529	0.401653	709.106400	3.888663	0	32	639.000000	378						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		639.000000	378	12128196	2499573081	806223
12145	17:54:29.145	00:00:12.144	728	636.5518	397.467300	0.646704	0.403952	705.730000	3.598795	0	647.0649	377.339800	0.487399	0.401717	709.244300	3.860660	0	32	642.000000	387						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		642.000000	387	12144822	2499589707	807021
12161	17:54:29.161	00:00:12.161	729	632.2622	381.619700	0.646566	0.403975	705.588000	3.586683	0	641.4403	390.597800	0.487256	0.401857	709.216600	3.899460	0	32	637.000000	386						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		637.000000	386	12161445	2499606330	807819
12178	17:54:29.178	00:00:12.178	730	625.5616	378.722700	0.646530	0.404027	705.592200	3.547953	0	644.112	383.768900	0.487214	0.401960	709.175800	3.891397	0	32	635.000000	381						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		635.000000	381	12178069	2499622954	808617
12195	17:54:29.195	00:00:12.194	731	596.7205	382.993400	0.646868	0.404225	705.336000	3.596570	0	595.3054	380.144300	0.487452	0.402079	709.110500	3.849251	0	32	596.000000	382						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		596.000000	382	12194818	2499639703	809421
12211	17:54:29.211	00:00:12.211	732	610.3766	381.933300	0.646852	0.404198	705.420800	3.577016	0	606.8383	377.717500	0.487468	0.402017	709.190200	3.872328	0	32	609.000000	380						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		609.000000	380	12211442	2499656327	810219
12228	17:54:29.228	00:00:12.228	733	612.0242	393.211500	0.646899	0.404271	705.371600	3.600810	0	609.5887	376.450500	0.487513	0.402084	709.110800	3.880497	0	32	611.000000	385						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		611.000000	385	12228063	2499672948	811017
12245	17:54:29.245	00:00:12.244	734	608.915	392.563400	0.646949	0.404387	705.403900	3.560921	0	613.4732	378.743400	0.487576	0.402193	709.010100	3.892248	0	32	611.000000	386						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		611.000000	386	12244688	2499689573	811815
12261	17:54:29.261	00:00:12.261	735	604.0616	379.625800	0.647002	0.404412	705.470000	3.542974	0	614.983	390.155500	0.487656	0.402193	709.188800	3.868785	0	32	610.000000	385						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		610.000000	385	12261438	2499706323	812619
12278	17:54:29.278	00:00:12.278	736	591.4099	367.802200	0.647074	0.404483	705.594000	3.548831	0	621.2612	400.613900	0.487736	0.402173	709.475500	3.887794	0	32	606.000000	384						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		606.000000	384	12278062	2499722947	813417
12295	17:54:29.295	00:00:12.294	737	590.959	360.296500	0.647109	0.404561	705.540200	3.498553	0	616.8394	392.171800	0.487766	0.402232	709.483800	3.898569	0	32	604.000000	376						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		604.000000	376	12294686	2499739571	814215
12311	17:54:29.311	00:00:12.311	738	589.0154	366.932800	0.647116	0.404676	705.605300	3.516457	0	615.2789	389.210900	0.487777	0.402318	709.508500	3.899883	0	32	602.000000	378						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		602.000000	378	12311308	2499756193	815012
12328	17:54:29.328	00:00:12.328	739	589.0629	365.401500	0.647102	0.404647	705.655800	3.490311	0	616.1677	382.337400	0.487760	0.402323	709.534300	3.878785	0	32	603.000000	374						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		603.000000	374	12328056	2499772941	815816
12345	17:54:29.345	00:00:12.344	740	588.1786	359.507900	0.647041	0.404657	705.482000	3.499153	0	613.2982	388.238200	0.487749	0.402325	709.526200	3.890289	0	32	601.000000	374						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		601.000000	374	12344682	2499789567	816614
12361	17:54:29.361	00:00:12.361	741	591.2994	376.815900	0.647037	0.404737	705.466700	3.533613	0	618.2849	388.793000	0.487729	0.402440	709.505100	3.898747	0	32	605.000000	383						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		605.000000	383	12361305	2499806190	817412
12378	17:54:29.378	00:00:12.377	742	593.2769	373.573700	0.647020	0.404775	705.475000	3.541239	0	613.6639	375.099900	0.487718	0.402463	709.510600	3.891334	0	32	603.000000	374						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		603.000000	374	12377928	2499822813	818210
12395	17:54:29.395	00:00:12.394	743	587.0699	375.035700	0.647034	0.404850	705.391500	3.516592	0	617.4344	377.585500	0.487732	0.402502	709.430700	3.868215	0	32	602.000000	376						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		602.000000	376	12394679	2499839564	819014
12411	17:54:29.411	00:00:12.411	744	582.5808	382.020500	0.647082	0.404969	705.437100	3.511413	0	608.1741	382.586000	0.487742	0.402664	709.204800	3.859736	0	32	595.000000	382						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		595.000000	382	12411300	2499856185	819812
12428	17:54:29.428	00:00:12.427	745	598.2148	379.192200	0.647194	0.405114	705.387900	3.511770	0	606.7866	380.534500	0.487823	0.402748	709.307400	3.864053	0	32	603.000000	380						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		603.000000	380	12427923	2499872808	820610
12445	17:54:29.445	00:00:12.444	746	612.9326	375.405600	0.647327	0.405152	705.344400	3.559341	0	614.9012	375.319300	0.487916	0.402786	709.097200	3.865318	0	32	614.000000	375						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		614.000000	375	12444550	2499889435	821408
12461	17:54:29.461	00:00:12.461	747	599.8075	389.391400	0.647395	0.405172	705.315300	3.561551	0	612.7621	377.252200	0.487970	0.402790	708.988300	3.870469	0	32	606.000000	383						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		606.000000	383	12461298	2499906183	822212
12478	17:54:29.478	00:00:12.477	748	597.9551	375.955700	0.647437	0.405216	705.325000	3.528327	0	611.0696	366.639700	0.488031	0.402817	708.783900	3.850538	0	32	605.000000	371						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		605.000000	371	12477923	2499922808	823010
12495	17:54:29.495	00:00:12.494	749	608.7623	385.778500	0.647453	0.405207	705.248200	3.541226	0	612.9995	375.480100	0.488050	0.402799	708.750600	3.864550	0	32	611.000000	381						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		611.000000	381	12494547	2499939432	823808
12511	17:54:29.511	00:00:12.511	750	596.8386	379.887500	0.647457	0.405158	705.251800	3.543438	0	614.2395	370.608000	0.488056	0.402725	708.743500	3.855686	0	32	606.000000	375						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		606.000000	375	12511172	2499956057	824606
12528	17:54:29.528	00:00:12.527	751	595.2265	367.558900	0.647462	0.405107	705.216400	3.508985	0	613.4285	372.882700	0.488058	0.402677	708.692500	3.879828	0	32	604.000000	370						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		604.000000	370	12527920	2499972805	825410
12545	17:54:29.545	00:00:12.544	752	587.8395	372.278200	0.647480	0.405085	705.216900	3.527979	0	617.4787	366.447400	0.488095	0.402645	708.822600	3.890127	0	32	603.000000	369						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		603.000000	369	12544546	2499989431	826208
12561	17:54:29.561	00:00:12.561	753	582.2261	374.127600	0.647537	0.405082	705.150600	3.505890	0	611.7673	373.475800	0.488146	0.402637	708.778500	3.875809	0	32	597.000000	374						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		597.000000	374	12561167	2500006052	827005
12578	17:54:29.578	00:00:12.577	754	589.8655	375.442100	0.647609	0.405115	705.048500	3.520890	0	613.0677	371.964300	0.488217	0.402670	708.901100	3.882534	0	32	601.000000	374						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		601.000000	374	12577918	2500022803	827809
12595	17:54:29.595	00:00:12.594	755	598.7977	377.758700	0.647719	0.405137	705.140900	3.519922	0	604.5313	366.272100	0.488289	0.402700	708.896900	3.878566	0	32	602.000000	372						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		602.000000	372	12594540	2500039425	828607
12611	17:54:29.611	00:00:12.611	756	605.9146	373.573300	0.647846	0.405147	705.159500	3.521545	0	608.6186	376.118100	0.488407	0.402606	708.843900	3.920516	0	32	607.000000	375						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		607.000000	375	12611164	2500056049	829405
